LIMBS,IS_MODEXP_BASE,IS_MODEXP_EXPONENT,IS_MODEXP_MODULUS,IS_MODEXP_RESULT
0xc8c7578b2dabdf569d60c0ccf83a3265,1,0,0,0
0x9397528390b0cfafa1c2dd279c7a4548,1,0,0,0
0x82474da57e0c11bfbeb9dd21fa359363,1,0,0,0
0xabcef533624f7c948a597ccffd6474a3,1,0,0,0
0xa4a18373952ae544c7ba40c81321f697,1,0,0,0
0xe0ca31643bc978622767fe99d77dc18b,1,0,0,0
0x6fedc6117f50f82da47ae03485004fe9,1,0,0,0
0x1a363218d8bd7761c46bcabbdccd50f,1,0,0,0
0xdb30bd6d68ad9dd228e932d9b365dbc0,1,0,0,0
0xb8f945d2261f18fef0c669f114116064,1,0,0,0
0xa6b30e0e8d5b44961f960663f49665b8,1,0,0,0
0x20d6f330787ecfe198378a6372e6fae2,1,0,0,0
0xb4c4745205d5865b9feed9dcc90f1daf,1,0,0,0
0x5ba312d1d73419dace034efa67db128e,1,0,0,0
0xe956072576c6ae1c97f7f7c4f7076dcc,1,0,0,0
0x61247dda3265ef040f53f2e41dddbf78,1,0,0,0
0x942e9583af6335c100dd6cd119ea1bcc,1,0,0,0
0xbff0e7e047e8bb2c77f50c8b2e9f0866,1,0,0,0
0x3965d90532c031f5761c32a8bb0502c,1,0,0,0
0x25e42c4e38a19e82b6178e8520c3f084,1,0,0,0
0x7200a9bffc2a2266b280748edb0dffb5,1,0,0,0
0x4c506e45937a8dca41b10b6754122d52,1,0,0,0
0x88c5b8d0ca99f32a8acab568efb728fa,1,0,0,0
0x270789e32f625efbd72f150868748a76,1,0,0,0
0x65292fcc886cfdd8d85b841f6dd4b3e9,1,0,0,0
0x3e4605f3f927a239e7ce372a38652fa3,1,0,0,0
0x8830bb118087de9c46ca61a76326bb3e,1,0,0,0
0xaa19a8387fa7d8c5e4f5c220e79400d,1,0,0,0
0xe8a518af763e2969a5ceef76c4b8cac6,1,0,0,0
0xbfe7e405b46acfb6474f909150d8c422,1,0,0,0
0xb4a8d4acfbd89f5f09878ef8150df924,1,0,0,0
0x788562b3a00088515c1fcc8e9260096,1,0,0,0
0x17f8eecb6f57e2bf5858cb4b6591d9d1,1,0,0,0
0xfb7a1754c8bd9bbee6c11a611d789bf9,1,0,0,0
0x9eaa24ea175a38000beab3df3a3b0c2,1,0,0,0
0x63432be5dcde711ac68b418f670f774b,1,0,0,0
0xf7e2731b8a19c35b7533947687c07ba3,1,0,0,0
0xfa4efdba07f1f89045ea6b585725d9f5,1,0,0,0
0xb800b529eaff6a93f2470cff2f2772bf,1,0,0,0
0xd232de7ddec321698377e2a196b81036,1,0,0,0
0x79a0e38218bc60ed9493e92bcdba8b6c,1,0,0,0
0xce2569fe8c6c37fc2ab8da6c3be596e2,1,0,0,0
0x8d203b3bd2335c590725f7100353e110,1,0,0,0
0x2366d7a8c3b5d63d41245542a3efe170,1,0,0,0
0xa600457e76a9d00b30ae55353af9a692,1,0,0,0
0xc5389c141697f98567d36ef50046e02,1,0,0,0
0x26706b210515e42f6059b36f52f4b11a,1,0,0,0
0xb3df1b35afe69ae6325eb563bb5b08ab,1,0,0,0
0x74b0d85c3e386ce65a1e7529a474041b,1,0,0,0
0xc5e1f15bacbb4cfe369d3a84e102a564,1,0,0,0
0x102c7876566d9ec7f56065290acdfae,1,0,0,0
0x23e435252ac500f8cf5b5e666cabb22e,1,0,0,0
